WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE
290315,-4.93337926900,31.63152445000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Urambo,,TZ,Machine-drilled borehole,Mono Communal standpipe,1974,,Not recorded,WA,25/10/2005
288759,-4.64420719500,34.96027257000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Cattle trough,1982,,Not recorded,WA,16/01/2006
290905,-5.12870959400,33.12320392000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Nira/Tanira Hand pump,1993,,Not recorded,WA,12/10/2005
269592,-6.87051886600,35.13856610000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Hand-drilled tube well,Nira/Tanira Hand pump,1999,,Not recorded,WA,06/08/2005
289523,-4.22399289400,33.72393846000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Igunga,,TZ,Dam,Other Communal standpipe,1990,,Not recorded,WA,01/01/2005
288252,-6.24667210100,34.94766585000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1973,,Not recorded,WA,06/02/2006
287415,-4.36553169800,34.78987109000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1978,,Not recorded,WA,25/02/2006
288810,-5.03175379700,35.01798989000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1980,,Not recorded,WA,08/01/2006
270224,-6.30617933600,35.76358576000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,Nira/Tanira Hand pump,1995,,Not recorded,WA,22/07/2005
269495,-5.69797447400,36.16591321000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Cattle trough,1971,,Not recorded,WA,28/07/2005
288987,-4.93694394200,34.89718208000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1992,,Not recorded,WA,10/01/2006
271471,-6.35777573400,36.62515978000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Spring,Gravity Communal standpipe,1987,,Not recorded,WA,13/07/2005
287581,-4.27722530300,34.41322202000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Hand-drilled tube well,Afridev Hand pump,1980,,Not recorded,WA,11/03/2006
270380,-6.17177486500,35.63442670000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Machine-drilled borehole,Mono Communal standpipe,1993,,Not recorded,WA,24/07/2005
288454,-5.20007385200,34.78942439000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1996,,Not recorded,WA,24/12/2005
290888,-5.24994269800,32.94071904000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1978,,Not recorded,WA,12/10/2005
288858,-4.55336957800,34.84329866000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2002,,Not recorded,WA,13/01/2006
290810,-4.50210068000,32.01102751000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Urambo,,TZ,Machine-drilled borehole,KSB Communal standpipe,1976,,Not recorded,WA,18/10/2005
288892,-4.50737250200,34.90632173000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1994,,Not recorded,WA,14/01/2006
287902,-4.64198010900,34.18204785000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Afridev Hand pump,1989,,Not recorded,WA,13/03/2006
288867,-4.54530475100,34.85007188000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,2002,,Not recorded,WA,13/01/2006
288148,-5.32124569800,35.08094535000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1974,,Not recorded,WA,04/02/2006
270581,-5.25143094700,35.92450743000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kondoa,,TZ,Machine-drilled borehole,Mono Communal standpipe,1972,,Not recorded,WA,05/06/2005
276219,-1.67163512800,31.54301265000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Kagera,Muleba,,TZ,Rainwater harvesting,Afridev Communal standpipe,1990,,Never pay,SNV,20/11/2007
281985,-6.81143263100,37.64357842000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,Dam,Mono Communal standpipe,2003,,Pay per bucket,SNV,17/11/2007
269969,-5.93212142800,35.68415884000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,13/08/2005
290657,-5.73604623000,31.21066170000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Urambo,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Not recorded,WA,27/10/2005
281995,-6.81545047300,37.63923737000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,Dam,Mono Communal standpipe,1997,,Pay per bucket,SNV,18/11/2007
271236,-5.15769962500,35.14102521000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kondoa,,TZ,Machine-drilled borehole,Mono Other,2003,,Not recorded,WA,02/06/2005
279669,-3.77282920800,37.55376140000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Kilimanjaro,Mwanga,,TZ,Spring,Gravity Communal standpipe,1982,,Pay per bucket,SNV,22/07/2008
287667,-4.35982387400,34.54667280000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Other Other,2005,,Not recorded,WA,27/02/2006
287908,-5.75975887700,34.69928671000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Windmill Communal standpipe multiple,1974,,Not recorded,WA,07/02/2006
269741,-6.16095137200,36.22552979000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1966,,Not recorded,WA,30/07/2005
291014,-4.92733415000,32.97166862000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Other Communal standpipe multiple,1979,,Not recorded,WA,08/10/2005
289199,-4.89807809000,34.87956569000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,1972,,Not recorded,WA,07/01/2006
287510,-4.40295254400,34.53348080000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Mono Communal standpipe,1973,,Not recorded,WA,18/02/2006
290246,-4.85798029400,32.79896844000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Tabora Urban,,TZ,Machine-drilled borehole,Mono Communal standpipe,1992,,Not recorded,WA,28/09/2005
288253,-6.24618960600,34.94611909000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1973,,Not recorded,WA,06/02/2006
269240,-5.91366141000,35.43079233000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Afridev Hand pump,2000,,Not recorded,WA,12/08/2005
289122,-4.83074449400,34.52635803000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1991,,Not recorded,WA,27/12/2005
287670,-4.35695375300,34.56573965000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Hand-drilled tube well,SWN 80 Other,1994,,Not recorded,WA,27/02/2006
288783,-4.84455033000,34.97167218000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1993,,Not recorded,WA,08/01/2006
290636,-4.78756014200,32.05977092000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Urambo,,TZ,Machine-drilled borehole,Other Other,2004,,Not recorded,WA,24/10/2005
270193,-5.91148554100,35.95898335000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Machine-drilled borehole,Mono Cattle trough,1992,,Not recorded,WA,19/07/2005
279659,-3.74971021300,37.59534289000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Kilimanjaro,Mwanga,,TZ,Spring,Gravity Communal standpipe,1988,,Pay per bucket,SNV,21/07/2008
269644,-6.47856569800,35.96668906000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Other,1974,,Not recorded,WA,01/08/2005
289578,-4.26211829200,33.61421232000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Igunga,,TZ,Dam,Other Communal standpipe multiple,1988,,Not recorded,WA,01/01/2005
270225,-6.30557375700,35.76361867000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,None Hand pump,2000,,Not recorded,WA,22/07/2005
290987,-5.11282944200,32.44358777000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Shallow well,Afridev Hand pump,1972,,Not recorded,WA,06/10/2005
289531,-3.96104635300,33.41212706000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Igunga,,TZ,Dam,Other Dam,1999,,Not recorded,WA,01/01/2005
271812,-5.69035604900,36.41184426000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,2004,,Not recorded,WA,15/07/2005
288316,-5.10869100100,34.80636582000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1991,,Not recorded,WA,02/01/2006
271799,-6.14327618900,36.43408676000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Gravity Communal standpipe,1945,,Not recorded,WA,17/07/2005
289850,-4.15541315300,33.26462186000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Nzega,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Not recorded,WA,07/01/2005
284450,-2.57217681200,33.17901330000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Mwanza,Magu,,TZ,Shallow well,Nira/Tanira Hand pump,1988,,Never pay,SNV,09/09/2008
281942,-6.77544930100,37.74986183000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,River/Lake,Gravity Communal standpipe multiple,1961,,Pay per bucket,SNV,13/11/2007
288780,-4.84734282900,34.97829617000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Hand pump,1970,,Not recorded,WA,07/01/2006
289137,-4.77845439300,34.57067473000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1988,,Not recorded,WA,27/12/2005
289035,-5.14522064900,34.97121840000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1986,,Not recorded,WA,09/01/2006
275913,-1.82284514900,31.61344523000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Kagera,Muleba,,TZ,Spring,Gravity Improved spring,1998,,Never pay,SNV,15/11/2007
290210,-5.07462656400,32.79524898000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Tabora Urban,,TZ,Dam,None Dam,2003,,Not recorded,WA,27/09/2005
269585,-6.13745279700,36.21750997000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1986,,Not recorded,WA,30/07/2005
270978,-4.59472425500,35.81712535000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kondoa,,TZ,Spring,Gravity Communal standpipe,2001,,Not recorded,WA,10/06/2005
288532,-4.68117529600,34.86865478000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,1998,,Not recorded,WA,03/01/2006
288750,-4.69899705000,34.96716547000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,16/01/2006
288925,-5.20418586900,34.63033723000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Nira/Tanira Hand pump,1972,,Not recorded,WA,01/01/2006
291377,-5.31671292700,38.68549701000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tanga,Muheza,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,WA,15/05/2008
290664,-5.49997979600,31.49371760000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Urambo,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Not recorded,WA,27/10/2005
271800,-6.14326640500,36.43420399000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Gravity Communal standpipe,1945,,Not recorded,WA,17/07/2005
269525,-6.34086232500,36.00636357000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Not recorded,WA,31/07/2005
281957,-6.78939421200,37.67765440000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,Dam,None Communal standpipe,0,,Pay per bucket,SNV,13/11/2007
288634,-4.75795595900,34.81927082000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1992,,Not recorded,WA,04/01/2006
271539,-6.08430516500,36.65040543000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,2001,,Not recorded,WA,14/07/2005
289514,-4.18669080400,33.82055234000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Igunga,,TZ,Shallow well,Other Hand pump,2002,,Not recorded,WA,01/01/2005
287839,-4.20890862400,34.22534257000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Shallow well,Afridev Hand pump,1993,,Not recorded,WA,12/03/2006
288934,-5.17095831400,34.62123231000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,01/01/2006
269900,-6.28510095700,35.60839452000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Not recorded,WA,23/07/2005
278897,-3.76403523300,37.62211318000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2006,,Never pay,SNV,19/06/2008
289046,-5.13330863200,34.97856701000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,09/01/2006
270491,-4.84720892700,36.05293121000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kondoa,,TZ,Spring,Gravity Communal standpipe,1997,,Not recorded,WA,14/06/2005
271725,-6.22012990700,36.78812618000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Gravity Cattle trough,1971,,Not recorded,WA,14/07/2005
287592,-4.19874352900,34.43154592000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,None Communal standpipe,1952,,Not recorded,WA,17/02/2006
288931,-5.17533213500,34.62239797000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,01/01/2006
288608,-4.80791652300,34.87826159000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1994,,Not recorded,WA,05/01/2006
281967,-6.82629267700,37.65226912000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,Dam,Mono Communal standpipe multiple,1961,,Pay per bucket,SNV,15/11/2007
288922,-5.32400302000,34.45400399000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Dam,Gravity Dam,2002,,Not recorded,WA,01/01/2006
291105,-5.21020406600,38.79913468000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tanga,Muheza,,TZ,Machine Drilled Borehole,KSB Communal standpipe,1990,,Never pay,WA,19/05/2008
271811,-5.69798395500,36.41386365000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Cattle trough,2004,,Not recorded,WA,15/07/2005
269904,-6.27724679700,35.63923334000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Machine-drilled borehole,Mono Communal standpipe,2003,,Not recorded,WA,23/07/2005
290024,-5.73914503500,32.69868518000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Sikonge,,TZ,Shallow well,Other Hand pump,2001,,Not recorded,WA,31/10/2005
289200,-4.89431612800,34.87654431000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Not recorded,WA,07/01/2006
269893,-6.29417796200,35.60400524000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,None Hand pump,1991,,Not recorded,WA,23/07/2005
288327,-5.09260285300,34.87663935000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1991,,Not recorded,WA,02/01/2006
289052,-5.12436141500,34.98323742000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,09/01/2006
291022,-4.91299571100,32.98792267000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Other Communal standpipe multiple,1997,,Not recorded,WA,08/10/2005
288371,-5.06970816100,34.67973917000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Not recorded,WA,31/12/2005
291015,-4.92606787400,32.97845160000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Other Communal standpipe,1997,,Not recorded,WA,08/10/2005
290997,-4.96783288900,32.34993111000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,None Hand pump,1996,,Not recorded,WA,05/10/2005
288087,-5.77713029400,35.00929349000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Windmill Communal standpipe multiple,1973,,Not recorded,WA,02/02/2006
290273,-5.07738546100,32.70161058000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Tabora Urban,,TZ,Machine-drilled borehole,None Hand pump,1977,,Not recorded,WA,04/10/2005
290986,-4.93308819400,33.01726416000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Spring,Other Communal standpipe multiple,1970,,Not recorded,WA,07/10/2005
269747,-6.15326134300,36.18857293000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1974,,Not recorded,WA,30/07/2005
271348,-5.40082309700,35.33636121000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kondoa,,TZ,Shallow well,None Hand pump,0,,Not recorded,WA,31/05/2005
270314,-6.09167131900,35.59545598000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Not recorded,WA,24/07/2005
288395,-5.03836200000,34.67777375000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1978,,Not recorded,WA,30/12/2005
289178,-4.72435997700,34.56147533000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1969,,Not recorded,WA,28/12/2005
287507,-4.40625448800,34.53297399000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1973,,Not recorded,WA,18/02/2006
275978,-2.06700230300,31.55333393000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Kagera,Muleba,,TZ,Shallow well,Nira/Tanira Hand pump,1992,,Pay when scheme fails,SNV,02/12/2007
290946,-4.89109592600,33.14663680000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,None Hand pump,2000,,Not recorded,WA,07/10/2005
289852,-4.21325564400,33.24409654000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Nzega,,TZ,Shallow well,Climax Hand pump,1984,,Not recorded,WA,07/01/2005
272956,-9.19813869100,35.07766114000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Iringa,Njombe,,TZ,River/Lake,Other - Electric pump Communal standpipe,1988,,Pay annually,WA,16/10/2007
271692,-5.99448771300,36.59242130000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,1991,,Not recorded,WA,16/07/2005
288090,-5.77162724700,35.00078893000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Manyoni,,TZ,Shallow well,None Hand pump,1993,,Not recorded,WA,02/02/2006
290926,-5.10066954700,32.61377895000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Other Communal standpipe multiple,0,,Not recorded,WA,06/10/2005
289033,-5.14886506600,34.97970616000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1992,,Not recorded,WA,08/01/2006
290904,-5.13674490500,33.11259474000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Nira/Tanira Hand pump,1993,,Not recorded,WA,12/10/2005
289928,-4.58160603000,33.16279922000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Nzega,,TZ,Dam,None Communal standpipe multiple,1975,,Not recorded,WA,06/01/2005
288649,-4.74020550800,34.81953073000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,1992,,Not recorded,WA,04/01/2006
290885,-5.25094619200,32.93400482000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Mono Communal standpipe,1979,,Not recorded,WA,12/10/2005
290870,-4.94876571300,32.57522702000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Shallow well,Nira/Tanira Hand pump,2000,,Not recorded,WA,03/10/2005
290862,-5.33045010900,33.15156537000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Afridev Hand pump,1999,,Not recorded,WA,12/10/2005
290440,-4.64837167000,32.11846600000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Urambo,,TZ,Shallow well,Nira/Tanira Hand pump,1987,,Not recorded,WA,25/10/2005
282136,-6.90368439800,37.59826244000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,River/Lake,Gravity Communal standpipe multiple,1970,,Never pay,SNV,16/11/2007
287804,-4.30510026700,34.69973150000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Windmill Hand pump,1979,,Not recorded,WA,27/02/2006
281948,-6.78522514600,37.75732826000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Morogoro,Morogoro Municipality,,TZ,River/Lake,Mono Communal standpipe,0,,Pay per bucket,SNV,13/11/2007
289590,-4.32402110000,33.41620812000,No,Status:Not functional|Quantity:Insufficient|Quality:Soft,0,1,0,Tabora,Igunga,,TZ,Shallow well,Climax Hand pump,1983,,Not recorded,WA,01/01/2005
