WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE,RPT_YEAR,BKDWN_YEAR
287094,-3.339304245,33.63667347,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2008-12-01,2008.0,2008.0
287186,-3.1585001860000004,33.982961,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-06-01,2008.0,2008.0
267661,-2.633995754,36.57554063,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Arusha,Longido,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2006,,Never pay,SNV,2008-02-01,2008.0,2008.0
287169,-3.120060975,33.9637012,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-06-01,2008.0,2008.0
287088,-3.293116223,33.58691138,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-12-01,2008.0,2008.0
267660,-2.633922879,36.57577713,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Arusha,Longido,,TZ,Machine-drilled borehole,Mono Cattle trough,2006,,Never pay,SNV,2008-02-01,2008.0,2008.0
287144,-3.2621746,34.03460655,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-02-01,2008.0,2008.0
287090,-3.299999075,33.59170081,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2005,,Never pay,SNV,2008-12-01,2008.0,2008.0
287172,-3.1250263130000002,33.96888792,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,2002,,Never pay,SNV,2008-06-01,2008.0,2008.0
287182,-3.151832699,33.95259473,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1997,,Never pay,SNV,2008-06-01,2008.0,2008.0
286991,-2.954243145,33.6676829,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-07-01,2008.0,2008.0
287203,-3.001596409,33.60001175,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2008-09-01,2008.0,2008.0
287100,-3.346869078,33.65498785,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Never pay,SNV,2008-12-01,2008.0,2008.0
287030,-3.120323071,33.65273908,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2000,,Never pay,SNV,2008-11-01,2008.0,2008.0
280787,-1.9716437,33.79447316,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Mara,Bunda,,TZ,Shallow well,SWN 80 Hand pump,1987,,Never pay,WA,2008-05-05,2008.0,2008.0
287096,-3.339752822,33.63745451,Yes,Status:Functional|Quantity:Seasonal|Quality:Salty,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Never pay,SNV,2008-12-01,2008.0,2008.0
267521,-3.4307881410000003,35.60808998,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2006,,Never pay,SNV,2008-10-06,2008.0,2008.0
286762,-3.021878123,33.72134257,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2007-12-28,2007.0,2007.0
286473,-3.7807018739999996,32.99368727,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,WA,2008-02-28,2008.0,2008.0
286446,-3.811891733,32.74051877,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-02-28,2008.0,2008.0
287066,-3.124491398,33.51756255,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2005,,Never pay,SNV,2008-10-01,2008.0,2008.0
280751,-2.0638166719999997,33.39360261,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
286437,-3.9005646169999997,32.13830299,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,WA,2008-03-15,2008.0,2008.0
267166,-3.333672675,35.67223286,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2002,,Pay per bucket,SNV,2008-06-26,2008.0,2008.0
286580,-3.805766264,32.60047573,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,WA,2008-02-25,2008.0,2008.0
283622,-2.493455671,33.05556445,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mwanza,Magu,,TZ,Shallow well,Other - Kangaroo Hand pump,1986,,Pay when scheme fails,SNV,2008-09-18,2008.0,2008.0
286812,-3.1659310539999996,33.74200427,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Hand-drilled tube well,Afridev Hand pump,2000,,Never pay,SNV,2007-12-29,2007.0,2007.0
284669,-2.70181435,32.74462106,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mwanza,Sengerema,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Pay when scheme fails,WA,2007-12-12,2007.0,2007.0
287166,-3.119306865,33.91754128,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2008-06-01,2008.0,2008.0
287089,-3.293366846,33.57670663,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2006,,Never pay,SNV,2008-12-01,2008.0,2008.0
267167,-3.333708899,35.68305731,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2002,,Pay per bucket,SNV,2008-06-26,2008.0,2008.0
286855,-3.33967481,33.75128986,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1995,,Never pay,SNV,2007-12-31,2007.0,2007.0
267186,-3.3580161669999997,35.69347927,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2001,,Pay per bucket,SNV,2008-06-25,2008.0,2008.0
286796,-3.12202189,33.6846357,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2007-12-29,2007.0,2007.0
275533,-1.04835262,31.75733564,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kagera,Missenyi,,TZ,River/Lake,Gravity Communal standpipe,2000,,Pay when scheme fails,SNV,2008-09-14,2008.0,2008.0
280823,-2.155598925,33.40835298,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Never pay,WA,2008-11-05,2008.0,2008.0
281016,-1.887386019,34.04961719,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,SWN 80 Hand pump,1991,,Never pay,WA,2008-08-05,2008.0,2008.0
286936,-3.119444839,34.05960333,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-05-01,2008.0,2008.0
280768,-2.018636821,33.39030351,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,WA,2008-12-05,2008.0,2008.0
275194,-1.604610958,31.41138386,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kagera,Bukoba Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-05-07,2008.0,2008.0
286831,-3.514218755,33.78909903,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,SNV,2007-12-31,2007.0,2007.0
286976,-3.231156056,33.59955649,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,SNV,2008-11-01,2008.0,2008.0
286560,-3.3822666260000003,32.31097587,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2000,,Never pay,WA,2008-11-03,2008.0,2008.0
286653,-3.439732465,32.46974232,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-03-03,2008.0,2008.0
287254,-2.8751559660000003,33.55781315,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,2004,,Never pay,SNV,2008-08-01,2008.0,2008.0
286890,-3.083236772,34.0948001,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-04-01,2008.0,2008.0
267168,-3.334419408,35.6749386,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2002,,Pay per bucket,SNV,2008-06-26,2008.0,2008.0
286807,-3.141542097,33.73357254,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2007-12-29,2007.0,2007.0
286743,-3.864482166,32.53621614,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,SWN 80 Hand pump,1997,,Never pay,WA,2008-08-03,2008.0,2008.0
280910,-1.90711629,34.13330174,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,SWN 80 Hand pump,1993,,Never pay,WA,2008-08-05,2008.0,2008.0
286361,-3.6811745769999997,32.53819165,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-12-03,2008.0,2008.0
287095,-3.339587007,33.64113381,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-12-01,2008.0,2008.0
286908,-3.102007439,34.05691943,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1978,,Never pay,SNV,2008-04-01,2008.0,2008.0
287057,-3.4516018930000003,33.94147371,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Dam,Gravity Cattle trough,2003,,Never pay,SNV,2007-12-30,2007.0,2007.0
286474,-3.7811129310000005,32.98918473,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,WA,2008-02-28,2008.0,2008.0
286882,-3.076953379,34.06501123,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,SNV,2008-04-01,2008.0,2008.0
286978,-3.241431595,33.60015541,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Never pay,SNV,2008-11-01,2008.0,2008.0
286921,-3.111737217,34.04317317,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-05-01,2008.0,2008.0
286758,-3.2746142330000003,33.47426069,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,SNV,2008-11-01,2008.0,2008.0
280755,-2.0770330809999997,33.38500772,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
286450,-3.84963832,32.72992455,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-02-28,2008.0,2008.0
267177,-3.3405674939999996,35.679769,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2002,,Pay per bucket,SNV,2008-06-26,2008.0,2008.0
280750,-2.0571898,33.38978331,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
267169,-3.335319661,35.6687586,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2005,,Pay per bucket,SNV,2008-06-25,2008.0,2008.0
287264,-2.912013743,33.60003762,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-08-01,2008.0,2008.0
286814,-3.175462944,33.72901517,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Never pay,SNV,2007-12-29,2007.0,2007.0
286767,-3.034228774,33.74632778,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2007-12-28,2007.0,2007.0
286958,-3.152787477,34.05158354,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1998,,Never pay,SNV,2008-06-01,2008.0,2008.0
286479,-3.803575118,32.95773235,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-02-28,2008.0,2008.0
286830,-3.471974517,33.85469267,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Dam,Gravity Cattle trough,2004,,Never pay,SNV,2007-12-31,2007.0,2007.0
286754,-3.2389940189999997,33.52389522,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1977,,Never pay,SNV,2008-11-01,2008.0,2008.0
286945,-3.123448897,34.07648966,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Afridev Hand pump,2007,,Never pay,SNV,2008-05-01,2008.0,2008.0
287176,-3.133067853,33.96464379,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1978,,Never pay,SNV,2008-06-01,2008.0,2008.0
286652,-3.439684715,32.47015642,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-03-03,2008.0,2008.0
286312,-3.273786654,32.39112349,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-10-03,2008.0,2008.0
275264,-1.2443749020000001,31.81363119,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kagera,Bukoba Rural,,TZ,Spring,Gravity Improved spring,2003,,Never pay,SNV,2008-07-21,2008.0,2008.0
287263,-2.910086031,33.60266781,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-08-01,2008.0,2008.0
286993,-2.9558512169999998,33.68999513,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-07-01,2008.0,2008.0
280819,-2.15436971,33.41255806,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Never pay,WA,2008-11-05,2008.0,2008.0
286772,-3.050910125,33.77802394,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2007-12-28,2007.0,2007.0
286475,-3.781751182,32.95229169,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-02-28,2008.0,2008.0
280926,-2.156930767,33.37966346,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-11-05,2008.0,2008.0
267746,-2.7347428889999996,36.69682949,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Longido,,TZ,Spring,Gravity Cattle trough,2002,,Never pay,SNV,2008-01-01,2008.0,2008.0
286620,-3.694451395,32.44152392,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-12-03,2008.0,2008.0
287032,-3.1428918689999996,33.5918571,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2008-10-01,2008.0,2008.0
280757,-2.0800035119999998,33.39761528,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
286937,-3.120482078,34.03905271,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,SNV,2008-05-01,2008.0,2008.0
286934,-3.11765912,34.07265776,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-05-01,2008.0,2008.0
284034,-2.448442684,33.08827081,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mwanza,Magu,,TZ,Shallow well,SWN 80 Hand pump,1988,,Pay monthly,SNV,2008-09-21,2008.0,2008.0
280756,-2.0787159859999997,33.39248393,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
267171,-3.3357542810000003,35.67887493,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2002,,Pay per bucket,SNV,2008-06-26,2008.0,2008.0
286810,-3.156315773,33.71575471,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,SNV,2007-12-29,2007.0,2007.0
286999,-2.973380438,33.6924489,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1978,,Never pay,SNV,2008-07-01,2008.0,2008.0
286570,-3.7790176030000002,32.54500553,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-02-26,2008.0,2008.0
286453,-3.880241528,32.80419453,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-02-29,2008.0,2008.0
267170,-3.3357377510000004,35.66566538,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2005,,Pay per bucket,SNV,2008-06-25,2008.0,2008.0
286756,-3.2734199439999996,33.47154435,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,SNV,2008-11-01,2008.0,2008.0
284901,-2.5318294669999997,32.69582241,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mwanza,Sengerema,,TZ,Shallow well,Other - Windlas Other,1992,,Pay when scheme fails,WA,2007-12-18,2007.0,2007.0
287250,-2.853858174,33.61625891,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,SNV,2008-08-01,2008.0,2008.0
286784,-3.0969810730000003,33.739478,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,SNV,2007-12-28,2007.0,2007.0
287179,-3.138054233,33.96069527,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-06-01,2008.0,2008.0
287295,-3.251687545,33.85926923,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2007-12-30,2007.0,2007.0
286881,-3.076918094,34.09390163,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-04-01,2008.0,2008.0
278664,-3.7152673989999996,37.666283,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1999,,Pay monthly,SNV,2008-06-20,2008.0,2008.0
286905,-3.0978156539999997,34.0885076,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-05-01,2008.0,2008.0
267229,-3.874080502,34.75074605,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2005,,Never pay,SNV,2008-06-28,2008.0,2008.0
280773,-2.02669328,33.43032292,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,WA,2008-12-05,2008.0,2008.0
286985,-2.9466434739999996,33.68075079,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-07-01,2008.0,2008.0
286962,-3.1221504610000004,33.67215296,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-11-01,2008.0,2008.0
267173,-3.3374288069999998,35.66886879,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2005,,Pay per bucket,SNV,2008-06-25,2008.0,2008.0
286948,-3.124839829,34.00762611,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Afridev Hand pump,2007,,Never pay,SNV,2008-05-01,2008.0,2008.0
287065,-3.1239330539999997,33.52263468,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,SNV,2008-10-01,2008.0,2008.0
286953,-3.129045515,34.05938551,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2006,,Never pay,SNV,2008-06-01,2008.0,2008.0
286977,-3.233131193,33.59831023,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1973,,Never pay,SNV,2008-11-01,2008.0,2008.0
286587,-3.921248643,32.35197364,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-03-16,2008.0,2008.0
274993,-1.3732054969999998,31.53758868,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kagera,Bukoba Rural,,TZ,Shallow well,SWN 80 Hand pump,1986,,Never pay,SNV,2008-07-17,2008.0,2008.0
